证券代码,证券简称,GICS行业名称,证监会行业名称,省份,专利数量,研发人员占比(%),研发费用总额(元),研发费用总额-占资产比(%),研发费用总额-占营业收入比(%),研发费用总额-占营业总成本比(%),研发项目个数,营业收入增长率(%),营业总收入增长率(%),营业利润增长率(%),净资产收益率ROE(摊薄)(%),净资产收益率ROE(加权)(%),净资产收益率ROE(扣除)(%),总资产报酬率(ROA)(%),资产总计(元),资产负债率(%),Z指数,Q_2021,Q_2022,log_Q_2021,log_Q_2022,log_Asset,score
2041,登海种业,食品,农业,山东,8,23.46,69796980,1.6578,6.34,7.5443,5,0.222,0.222,2.4651,7.5313,7.7857,7.5313,5.7019,4210225406,20.4177,7.259208731,4.075068,5.311533,1.404887434,1.669880494,22.16078202,0.00031015
2042,华孚时尚,纺织品、服装与奢侈品,纺织业,安徽,0,4.46,153561242,0.7625,0.92,0.9527,2,0.174,0.174,2.4289,8.1285,9.021,8.1285,5.0367,20138185869,62.6164,4.0342556,1.048118,0.9789,0.046996175,-0.021325787,23.72588364,0.000131062
2044,美年健康,医疗保健提供商与服务,卫生,江苏,0,0.86,138030310.1,0.7313,1.51,1.5767,2,0.1716,0.1716,-0.5279,0.7978,0.8011,0.7978,3.8086,18858555548,53.5518,1.343383585,3.659051,1.817578,1.297203824,0.597504846,23.66023252,0.018681319
2046,国机精工,机械制造,通用设备制造业,河南,0,26.26,385242157.3,7.8211,11.58,12.2203,8,0.413,0.413,0.1894,4.4158,4.5024,4.4158,3.7766,4925679094,38.7906,6.664447404,1.163426,1.630248,0.151369101,0.48873215,22.31772799,0.007167235
2049,紫光国微,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,唐山市,3,47.14,865760315.3,7.4684,16.21,25.9728,0,0.6335,0.6335,1.2764,26.973,32.0145,26.973,19.2478,11592248344,37.0969,11.40492958,8.456947,10.675869,2.134988234,2.367985961,23.17360247,0.040490093
2050,三花智控,机械制造,通用设备制造业,浙江,221,13.05,751138559.2,3.1801,4.69,5.308,12,0.323,0.323,0.1674,15.1031,15.8759,15.1031,8.9904,23619966760,52.3598,1.298059965,4.517571,2.947792,1.50797446,1.081056416,23.88535824,0.012255274
2064,华峰化学,化学制品,化学纤维制造业,浙江,11,12.41,1025694484,3.5153,3.62,5.3344,0,0.9266,0.9266,2.5005,41.7538,51.9069,41.7538,31.8513,29177799769,34.8446,5.615116279,1.80124,1.266913,0.588475317,0.236583233,24.09667398,0.000350877
2074,国轩高科,电气设备,电气机械和器材制造业,安徽,0,16.81,1166627259,2.6749,11.27,11.2357,2,0.5401,0.5401,-0.7663,0.5426,0.6865,0.5426,1.0031,43613409311,55.577,2.579922027,2.142696,1.521558,0.762064849,0.41973481,24.49863049,0.000357143
2078,太阳纸业,纸类与林业产品,造纸和纸制品业,山东,18,10.3,538179745.9,1.2602,1.68,1.8797,7,0.4821,0.4821,0.4641,15.784,16.9715,15.784,9.3159,42737472318,55.9779,23.33502538,1.611518,1.24381,0.477176592,0.21817925,24.47834194,0.004518958
2080,中材科技,建筑产品,非金属矿物制品业,江苏,67,12.3,1074736421,2.8563,5.3,6.2705,18,0.0847,0.0847,0.7652,23.8082,24.7113,23.8082,12.1794,37626588703,58.5094,10.09045226,1.673608,1.597289,0.514981775,0.468307817,24.35097678,0.000301313
2088,鲁阳节能,金属与采矿,非金属矿物制品业,山东,73,11.19,135773270.2,3.5527,4.29,5.2667,9,0.3604,0.3604,0.4067,20.2755,21.3152,20.2755,15.8962,3821719370,31.0623,2.076752768,1.979554,2.348073,0.682871567,0.853594992,22.06396626,0.000346021
2100,天康生物,食品,农副食品加工业,新疆,0,7.21,142889664.8,0.8315,0.91,0.8952,8,0.3135,0.3135,-1.3318,-9.596,-10.2521,-9.596,-2.5634,17184738668,54.708,4.127952756,1.275958,1.412927,0.243697269,0.345663439,23.56728754,0.070111843
2119,康强电子,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,浙江,7,11.3,80346701.13,3.7643,3.66,4.0301,2,0.4171,0.4171,1.3827,15.8601,17.1469,15.8601,10.7568,2134453973,46.4632,2.622340426,2.164173,2.706841,0.772038302,0.995782272,21.4814767,0.219870759
2120,韵达股份,家庭耐用消费品,邮政业,浙江,0,8.65,317075623.1,0.8802,0.76,0.7863,0,0.2456,0.2456,0.0875,9.3523,9.7902,9.3523,6.0463,36025010173,55.9006,18.78700361,1.847335,1.943055,0.61374406,0.664261477,24.30747926,0.082376175
2123,梦网科技,电气设备,软件和信息技术服务业,辽宁,0,43.58,141960453.7,2.275,4.47,4.4068,11,0.1607,0.1607,-2.9398,-5.6582,-5.4946,-5.6582,-3.2625,6239898779,32.3462,4.136546185,2.042062,1.752017,0.713960082,0.560767696,22.5542298,0.009721821
2126,银轮股份,汽车零配件,汽车制造业,浙江,94,15.45,326331765.5,2.722,4.17,4.3717,15,0.236,0.236,-0.3226,5.0083,5.2861,5.0083,2.9681,11988875221,59.3458,2.073469388,1.293952,1.185081,0.257701101,0.169811127,23.20724499,0.000304254
2127,南极电商,商业服务与商业用品,商务服务业,江苏,7,12.05,35960291.87,0.6512,0.92,1.1017,2,-0.068,-0.068,-0.5738,9.814,8.9648,9.814,9.8238,5521804721,11.9671,6.097799511,3.426433,2.219474,1.231519778,0.797270231,22.43197059,0.009019473
2128,电投能源,石油、天然气与消费用燃料,煤炭开采和洗选业,内蒙古,32,6.55,14819089.63,0.0393,0.06,0.0788,8,0.2279,0.2279,0.7235,17.4593,18.7462,17.4593,15.8821,37633252804,37.5834,13.83649289,0.928944,1.178533,-0.073706822,0.164270445,24.35115388,0.035613433
2129,TCL中环,半导体产品与设备,电气机械和器材制造业,天津,0,8,2576539220,3.2941,6.27,7.1211,3,1.157,1.157,2.0685,12.7229,15.8399,12.7229,7.6156,77979359017,46.5631,6.759259259,1.867358,2.102803,0.624524598,0.743271217,25.07971,0.000229196
2132,恒星科技,金属与采矿,金属制品业,河南,9,10.14,103754038.2,1.4348,3.05,3.1474,6,0.1989,0.1989,0.053,4.0164,4.4714,4.0164,2.7553,7231033437,49.8904,5.645833333,1.18064,1.422316,0.166056664,0.352286529,22.7016478,0.00120491
2135,东南网架,建筑产品,金属制品业,浙江,62,18.45,402578878.2,2.3473,3.57,3.7919,15,0.2194,0.2194,0.6693,8.1919,9.4859,8.1919,4.016,17150651413,62.1221,4.200276243,1.170544,1.374528,0.157468598,0.318110399,23.56530199,0.014963504
2138,顺络电子,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,广东,82,16.41,344286412.5,3.5343,7.52,9.2843,4,0.3166,0.3166,0.3646,14.1833,15.1223,14.1833,10.1858,9741159975,39.9482,1.398104265,3.396899,2.227806,1.222862957,0.801017245,22.99962604,0.000208768
2139,拓邦股份,电子设备、仪器和元件,电气机械和器材制造业,广东,431,18.73,559857194.4,5.8276,7.21,7.8585,0,0.3969,0.3969,-0.0073,11.2357,13.3058,11.2357,6.713,9606992402,46.738,2.171171171,1.945433,1.720829,0.665484574,0.542806151,22.98575705,0.000260104
2149,西部材料,金属与采矿,有色金属冶炼和压延加工业,陕西,25,12.2,120377347.8,2.0882,5.03,5.3799,0,0.18,0.18,0.1905,5.0601,5.1062,5.0601,4.0274,5764755588,47.6944,2.388994307,1.485097,1.534649,0.39548009,0.42830169,22.47502859,0.000257069
2151,北斗星通,航空航天与国防,计算机、通信和其他电子设备制造业,北京,3,31.05,428008866.2,5.9583,11.12,11.3338,18,0.0624,0.0624,0.1673,4.5719,4.6784,4.5719,3.201,7183433150,34.847,3.017502917,2.789089,2.389222,1.025715019,0.87096779,22.69504326,6.09E-05
2152,广电运通,电脑与外围设备,通用设备制造业,广东,118,7.75,772982261,4.538,11.4,13.394,13,0.0579,0.0579,0.1344,7.5084,7.8745,7.5084,6.5468,17033372329,29.5325,16.67,2.011229,1.819912,0.698745978,0.598788148,23.55844033,0.113931727
2153,石基信息,互联网软件与服务,软件和信息技术服务业,北京,0,43.32,742854094.2,7.0728,23.11,22.7602,2,-0.0309,-0.0309,-12.97,-5.9359,-5.8122,-5.9359,-3.313,10502976964,15.5444,4.188940092,2.262518,2.201052,0.816478352,0.788935428,23.07492457,0.011171008
2154,报喜鸟,纺织品、服装与奢侈品,纺织服装、服饰业,浙江,0,4.81,75533467.69,1.2347,1.7,1.9793,1,0.1752,0.1752,0.2121,11.1586,12.5674,11.1586,10.2365,6117536478,30.264,1.472463768,1.139828,1.146123,0.130877374,0.136384942,22.53442532,0.025243358
2156,通富微电,半导体产品与设备,计算机、通信和其他电子设备制造业,江苏,26,9.54,1062458725,3.9204,6.72,7.079,14,0.4684,0.4684,1.6193,9.162,9.5571,9.162,4.5011,27101066164,59.3286,1.529411765,1.603476,1.36443,0.472173773,0.310736759,24.02283891,0.004702774
2157,正邦科技,食品,农副食品加工业,江西,53,4.97,545882371.1,1.1723,1.15,0.834,0,-0.0304,-0.0304,-3.8708,-923.2844,-148.8222,-923.2844,-38.2683,46567004290,92.6008,1.1253406,1.237156,1.405575,0.212815197,0.340446472,24.56415806,0.054918919
2158,汉钟精机,机械制造,通用设备制造业,上海,14,12.49,185062159.3,3.9441,6.21,7.5282,0,0.312,0.312,0.3071,18.6314,19.8541,18.6314,12.4338,4692184971,43.9457,1.141809291,3.564812,2.496763,1.271111318,0.914995093,22.26916419,0.000364964
2159,三特索道,酒店、餐馆与休闲,公共设施管理业,湖北,0,0,0,0,0,0,0,0.0721,0.0721,-3.2776,-14.2364,-13.037,-14.2364,-3.4348,2551982761,50.4283,6.177924218,1.196715,1.223039,0.179580303,0.201338745,21.66013645,0.007664234
2163,海南发展,建筑与工程,建筑装饰和其他建筑业,广东,0,11.22,120596021.5,2.0772,2.76,2.7764,12,-0.0126,-0.0126,-0.1527,11.5678,12.1731,11.5678,3.7257,5805779805,80.9919,9.970588235,3.532856,2.251496,1.262106609,0.811594884,22.48211978,0.119651741
2170,芭田股份,化学制品,化学原料和化学制品制造业,广东,59,15.62,31918105.68,0.9436,1.28,1.334,0,0.1687,0.1687,-0.0574,3.9124,3.9847,3.9124,3.1279,3382540298,38.7244,4.36970684,1.337096,1.721266,0.290500098,0.543060067,21.94189283,0.000247525
2171,楚江新材,金属与采矿,有色金属冶炼和压延加工业,安徽,22,21.48,1224408469,9.2321,3.28,3.3124,42,0.6257,0.6257,1.1808,9.1967,9.5164,9.1967,6.4249,13262477708,50.8218,6.47,1.26938,1.385985,0.238528592,0.326411078,23.30820466,0.00027248
2179,中航光电,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,河南,383,28.05,1306356386,4.8406,10.15,12.1998,0,0.2486,0.2486,0.3513,13.3405,16.1453,13.3405,8.559,26987332213,41.0963,4.148981779,4.025479,3.430615,1.39264391,1.232739545,24.01863342,0.046658578
2180,纳思达,通信设备,计算机、通信和其他电子设备制造业,广东,58,20,1451657776,3.3306,6.37,6.8725,5,0.1637,0.1637,5.2384,8.1382,10.3701,8.1382,5.9685,43585062644,57.8387,5.688845401,1.342048,1.700126,0.294196805,0.530702366,24.49798033,0.005296176
2182,云海金属,金属与采矿,有色金属冶炼和压延加工业,江苏,9,12.33,309186447.1,4.1724,3.81,4.0905,3,0.3652,0.3652,1.0876,14.5468,15.8814,14.5468,8.8355,7410199559,46.2167,1.287857143,1.485558,1.851977,0.395790459,0.616253717,22.72612321,0.000322581
2185,华天科技,半导体产品与设备,计算机、通信和其他电子设备制造业,甘肃,4,14.69,649975333.1,2.1684,5.37,6.1297,11,0.4432,0.4432,1.0963,9.4068,12.0196,9.4068,6.9383,29974351600,40.0679,6.495327103,1.931809,1.450552,0.65845687,0.371944174,24.12360791,0.000369004
2191,劲嘉股份,商业服务与商业用品,印刷和记录媒介复制业,广东,26,10.29,238585758.4,2.3101,4.71,5.7348,9,0.2089,0.2089,0.2087,12.9959,13.3539,12.9959,11.6315,10328082020,21.5659,6.437627812,1.594893,2.056004,0.466806649,0.720764293,23.05813243,0.000277348
2202,金风科技,电气设备,通用设备制造业,新疆,226,30.04,2237441810,1.8698,4.42,4.7656,6,-0.1012,-0.1012,0.3226,9.7264,9.9181,9.7264,4.5981,1.19E+11,69.4843,1.4624,1.172829,1.114047,0.159418779,0.107999331,25.50541158,0.01333073
2203,海亮股份,金属与采矿,有色金属冶炼和压延加工业,浙江,150,6.71,722984337.9,2.2524,1.14,1.1594,0,0.3642,0.3637,0.607,10.0118,10.5969,10.0118,5.2795,32098726019,63.4994,3.122693727,1.214252,1.243513,0.194128249,0.217940439,24.19208218,0.080833333
2206,海利得,化学制品,化学纤维制造业,浙江,3,10.4,186097878.6,2.6848,3.67,4.2034,5,0.4427,0.4427,1.1491,17.685,18.7055,17.685,9.9727,6931623754,53.0402,1.622287968,1.514796,1.415493,0.415280776,0.34747788,22.65935993,0.000396156
2212,天融信,电气设备,电气机械和器材制造业,广东,0,50.39,1027462760,8.8603,30.66,31.6471,6,-0.4124,-0.4124,-0.516,2.4269,2.413,2.4269,2.2919,11596312907,18.2597,1.139423077,2.287494,1.360008,0.827456895,0.307490582,23.17395303,0.074949495
2216,三全食品,食品,食品制造业,河南,37,2.07,96269724.86,1.4624,1.39,1.5382,3,0.0025,0.0025,-0.1545,19.8209,20.5845,19.8209,12.3831,6582999854,50.885,1.007070707,2.804932,2.103935,1.031379296,0.743809401,22.60775638,0.024182604
2223,鱼跃医疗,医疗保健设备与用品,专用设备制造业,江苏,149,19.1,425668477.9,3.5479,6.17,7.909,57,0.0251,0.0251,-0.16,17.9207,18.873,17.9207,14.4387,11997858900,29.7405,2.377906977,2.574862,2.410025,0.94579594,0.879637121,23.20799405,0.00033989
2228,合兴包装,容器与包装,造纸和纸制品业,福建,6,7.03,304527175.2,3.1814,1.74,1.7567,3,0.4616,0.4616,-0.3691,6.4218,6.3721,6.4218,3.6678,9572154203,61.0864,3.184707051,1.099286,1.089707,0.094660878,0.085908853,22.98212412,0.002310924
2230,科大讯飞,信息技术服务,软件和信息技术服务业,安徽,478,58.48,2935836675,9.3516,16.03,16.7614,19,0.4061,0.4061,0.019,9.2753,10.5707,9.2753,4.977,31394037754,44.7754,1.472375691,4.63098,3.758808,1.532768509,1.324101886,24.16988383,0.00307718
2233,塔牌集团,建筑材料,非金属矿物制品业,广东,0,4.32,16959657.38,0.1226,0.22,0.3032,4,0.0946,0.0946,0.0233,15.6688,16.5691,15.6688,17.5108,13828378611,15.0274,1.737447699,1.319071,1.085318,0.276927701,0.081873032,23.34998874,0.035582183
2234,民和股份,食品,畜牧业,山东,0,1.73,10609931.04,0.2762,0.6,0.6609,9,0.0556,0.0556,-0.4153,1.5232,1.6565,1.5232,1.5586,3841190886,18.5736,2.815625,1.376006,1.534338,0.3191851,0.428099018,22.06904828,0.015774807
2236,大华股份,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,浙江,1651,49.8,3451978394,7.8355,10.51,11.6772,0,0.2407,0.2407,-0.1843,14.3046,15.5721,14.3046,8.0955,44055872022,45.1371,6.378731343,1.865483,1.37996,0.623520001,0.322054513,24.50872448,0.021009161
2240,盛新锂能,纸类与林业产品,木材加工和木、竹、藤、棕、草制品业,广东,0,0.91,8588675.49,0.1176,0.29,0.4732,0,0.6388,0.6388,42.6719,16.6865,20.4591,16.6865,15.0825,7286733470,29.8286,1.639553429,3.222665,4.112427,1.170208657,1.414013365,22.7093212,0.00793391
2241,歌尔股份,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,山东,773,13.46,4301342764,7.0423,5.5,5.803,7,0.3547,0.3547,0.4362,15.6424,18.1976,15.6424,7.8841,61079051133,54.2701,1.642094017,2.220966,2.294813,0.797942236,0.830651359,24.83543478,0.002375113
2242,九阳股份,家庭耐用消费品,电气机械和器材制造业,山东,1371,21.65,357278725.1,4.1952,3.39,3.5996,5,-0.0609,-0.0609,-0.2745,17.4873,17.4462,17.4873,9.3101,8516380671,50.1933,2.959268005,3.211333,1.962096,1.166686116,0.67401329,22.86525728,0.014767564
2244,滨江集团,房地产管理和开发,房地产业,浙江,0,0,0,0,0,0,0,0.328,0.328,0.3974,14.7105,15.5452,14.7105,3.559,2.12E+11,82.3418,3.80318258,0.929222,0.926714,-0.073407602,-0.076110283,26.07855787,0.436705202
2245,蔚蓝锂芯,航空货运与物流,装卸搬运和运输代理业,江苏,0,24.11,340107253.1,3.4981,5.09,5.7205,11,0.578,0.572,1.3324,18.7807,21.7703,18.7807,9.454,9722490210,55.3701,2.118870728,1.953599,2.681682,0.669673312,0.98644421,22.99770762,0.000301408
2250,联化科技,化学制品,化学原料和化学制品制造业,浙江,2,11.28,317120216.2,2.5085,4.81,5.2143,8,0.3775,0.3775,1.0224,5.0055,5.1165,5.0055,3.8203,12641780515,49.9348,10.71729958,2.60032,1.476453,0.955634514,0.38964259,23.26027308,0.000323625
2254,泰和新材,化学制品,化学纤维制造业,山东,13,11.09,193150617.1,2.3752,4.39,5.9624,7,0.8041,0.8041,2.9433,24.3746,26.0083,24.3746,16.6949,8132000968,43.9586,1.062392673,1.548835,1.482437,0.437503035,0.393687355,22.81907285,0.011515822
2258,利尔化学,化学制品,化学原料和化学制品制造业,四川,25,8.66,262736823.6,2.5678,4.05,5.0845,8,0.307,0.307,0.7699,21.5458,23.9645,21.5458,13.8462,10232167212,43.0762,2.428033866,1.903495,1.789287,0.64369167,0.581817216,23.04880224,0.000308061
2262,恩华药业,制药,医药制造业,江苏,28,15.92,402416392.7,7.0634,10.22,13.2566,13,0.1709,0.1709,0.0814,16.2127,17.6427,16.2127,16.163,5697186706,13.9271,7.202868853,2.85485,2.093692,1.049019302,0.738929015,22.46323833,0.000363636
2268,电科网安,电脑与外围设备,软件和信息技术服务业,四川,35,36.2,317093479.4,4.4398,11.37,12.5996,9,0.17,0.17,0.4311,4.7328,4.8896,4.7328,3.4524,7065919833,28.5721,6.601202405,2.692697,5.954943,0.990543294,1.784221631,22.67854904,0.182573727
2271,东方雨虹,化学制品,非金属矿物制品业,北京,79,3.59,559308937.6,1.1246,1.75,2.0677,3,0.4696,0.4696,0.2129,15.9909,20.5565,15.9909,10.5434,49733226928,46.3464,2.236633663,2.883544,2.455899,1.059020093,0.898492886,24.6299391,0.021181235
2283,天润工业,汽车零配件,汽车制造业,山东,26,13.1,275796634.1,3.1071,5.84,6.657,44,0.066,0.066,0.0548,9.7855,10.2579,9.7855,7.1039,8876430801,37.4174,1.291841884,1.248872,1.26426,0.222240744,0.234486971,22.90666538,0.000369004
2284,亚太股份,汽车零配件,汽车制造业,浙江,106,13.26,170384587.1,2.9031,4.69,4.7559,0,0.2429,0.2429,2.0709,1.6395,1.6438,1.6395,1.9469,5869047230,53.6982,7.334579439,1.172154,1.422828,0.158843082,0.35264644,22.49295815,0.000235849
2293,罗莱生活,纺织品、服装与奢侈品,纺织业,江苏,45,8.05,124896916.9,1.9933,2.17,2.5932,3,0.173,0.173,0.2132,17.5681,17.0872,17.5681,13.8658,6265753105,34.7566,1.458185053,2.082979,2.044694,0.733799081,0.715248145,22.55836463,0.021730886
2294,信立泰,制药,医药制造业,广东,10,19.75,691478194.9,7.4804,22.61,27.6078,3,0.1168,0.1168,6.3995,6.6436,7.8825,6.6436,6.6029,9243885014,12.9625,12.15138593,5.87085,2.694547,1.769999427,0.991230101,22.94722809,0.000347222
2299,圣农发展,食品,畜牧业,福建,0,2.72,106827698.8,0.6268,0.74,0.7623,1,0.0534,0.0534,-0.758,4.5236,4.6141,4.5236,3.799,17043553750,41.7771,4.600632245,2.280341,1.77601,0.824324993,0.574369275,23.55903789,0.001419757
2304,洋河股份,饮料,酒、饮料和精制茶制造业,江苏,28,3.2,270723001.7,0.3993,1.07,1.7313,6,0.2014,0.2014,0.0095,17.6709,18.5442,17.6709,14.6714,67798704194,37.342,1.943117179,4.055763,3.04469,1.400138833,1.11339909,24.93980892,0.015336839
2311,海大集团,食品,农副食品加工业,广东,9,9.09,652995298.9,1.8318,0.76,0.7784,5,0.4256,0.4256,-0.2626,11.0368,11.2264,11.0368,7.8028,35648579800,55.3043,12.86666667,4.41741,2.791692,1.485553551,1.026647864,24.29697515,0.068145054
2312,川发龙蟒,电脑与外围设备,化学原料和化学制品制造业,四川,0,14.86,98468407.57,0.8767,1.48,1.6929,32,0.2828,0.2828,0.5894,14.8148,19.0097,14.8148,13.9366,9493540730,27.7035,1.225083987,1.640522,1.78796,0.495014484,0.581075305,22.97387748,0.000179342
2315,焦点科技,互联网软件与服务,互联网和相关服务,江苏,28,27.42,175304892.4,5.151,12.06,13.9907,17,0.2872,0.273,0.4274,11.7003,11.4171,11.7003,8.123,3403327304,37.9177,16.3089701,1.847524,1.458065,0.613846364,0.377110214,21.94801941,0.086629526
2324,普利特,化学制品,橡胶和塑料制品业,上海,64,18.97,248542687.3,5.3829,5.1,5.1564,3,0.0952,0.0952,-0.9249,0.9121,0.8958,0.9121,1.6179,4617289097,43.3116,8.816,2.557279,2.24847,0.938943803,0.810249985,22.25307359,0.000434783
2330,得利斯,食品,农副食品加工业,山东,2,3.06,8438238.85,0.3714,0.27,0.2748,11,-0.0459,-0.0459,0.1076,3.1358,3.1807,3.1358,3.015,2272108326,38.1576,1.472222222,1.692554,1.850414,0.526238631,0.615409398,21.54397402,0.000341297
2332,仙琚制药,制药,医药制造业,浙江,4,14.33,243374020.9,3.6199,5.61,6.6607,27,0.0792,0.0792,0.2636,12.7545,13.283,12.7545,11.1404,6723208000,26.4504,8.352713178,2.074353,1.745021,0.729649298,0.55676659,22.62883126,0.000258387
2335,科华数据,电气设备,电气机械和器材制造业,福建,285,26.06,313081964.1,3.2711,6.43,6.9775,0,0.1675,0.1675,0.0703,12.435,12.9743,12.435,6.4403,9571292318,61.1444,1.156506448,1.502787,1.731834,0.407321384,0.549180963,22.98203407,0.025103843
2345,潮宏基,多元化零售,其他制造业,广东,57,4.97,64758109.16,1.1495,1.4,1.5362,0,0.442,0.442,1.4788,9.9596,10.0806,9.9596,8.3893,5633455703,36.8326,3.295294118,1.152213,1.088115,0.141684441,0.084446841,22.45198889,0.000290326
